Season,Team1,Q1,Q2,Q3,Q4,OT,2OT,3OT,Final,Team2,Q1,Q2,Q3,Q4,OT,2OT,3OT,Final,Date
2000,VAN,22,27,26,15,0,0,0,90,LAC,29,30,25,18,0,0,0,102,19991213
2000,MIN,22,25,24,23,0,0,0,94,ATL,25,22,33,25,0,0,0,105,19991214
2000,BOS,17,24,24,23,0,0,0,88,CLE,30,21,30,34,0,0,0,115,19991214
2000,SAS,24,27,32,28,0,0,0,111,DAL,25,21,24,23,0,0,0,93,19991214
2000,MIA,32,23,18,24,0,0,0,97,GSW,29,22,32,19,0,0,0,102,19991214
2000,NYK,28,20,28,25,0,0,0,101,HOU,23,22,25,20,0,0,0,90,19991214
2000,LAC,16,3,17,32,0,0,0,68,LAL,32,17,31,15,0,0,0,95,19991214
2000,DET,29,25,26,24,0,0,0,104,PHO,26,31,23,34,0,0,0,114,19991214
2000,DEN,22,18,19,25,0,0,0,84,SEA,22,28,35,24,0,0,0,109,19991214
2000,IND,28,24,24,21,0,0,0,97,TOR,29,24,29,23,0,0,0,105,19991214
2000,UTA,25,18,29,29,0,0,0,101,WAS,26,18,13,23,0,0,0,80,19991214
2000,UTA,17,23,27,29,0,0,0,96,BOS,21,14,28,23,0,0,0,86,19991215
2000,MIN,29,22,19,28,0,0,0,98,CHH,27,31,18,27,0,0,0,103,19991215
2000,CHI,22,21,22,26,0,0,0,91,IND,34,26,22,20,0,0,0,102,19991215
2000,CLE,26,21,21,33,0,0,0,101,NJN,29,28,30,24,0,0,0,111,19991215
2000,MIL,40,28,29,19,0,0,0,116,ORL,17,35,27,20,0,0,0,99,19991215
2000,TOR,29,26,14,22,0,0,0,91,PHI,27,14,27,25,0,0,0,93,19991215
2000,HOU,24,15,27,11,0,0,0,77,SAS,20,20,19,24,0,0,0,83,19991215
2000,SAC,30,30,25,24,0,0,0,109,VAN,26,25,34,21,0,0,0,106,19991215
2000,LAL,24,26,26,19,0,0,0,95,ATL,22,23,18,25,0,0,0,88,19991216
2000,NYK,18,25,32,25,0,0,0,100,DAL,25,18,27,23,0,0,0,93,19991216
2000,SAC,24,33,19,30,0,0,0,106,DEN,24,20,39,33,0,0,0,116,19991216
2000,DET,42,21,25,28,0,0,0,116,GSW,26,27,25,30,0,0,0,108,19991216
2000,MIL,23,24,23,26,0,0,0,96,MIA,23,26,26,20,0,0,0,95,19991216
2000,POR,28,21,30,28,0,0,0,107,SEA,26,18,20,17,0,0,0,81,19991216
2000,NJN,31,28,21,24,0,0,0,104,WAS,32,20,24,32,0,0,0,108,19991216
2000,CLE,24,21,15,26,0,0,0,86,CHH,31,15,29,24,0,0,0,99,19991217
2000,UTA,14,16,28,16,0,0,0,74,IND,15,19,28,27,0,0,0,89,19991217
2000,GSW,24,18,24,25,0,0,0,91,LAC,25,22,23,22,0,0,0,92,19991217
2000,LAL,27,29,19,22,0,0,0,97,MIN,26,12,30,20,0,0,0,88,19991217
2000,TOR,29,37,16,16,0,0,0,98,ORL,29,26,27,30,0,0,0,112,19991217
2000,CHI,19,20,24,11,0,0,0,74,PHI,23,25,14,15,0,0,0,77,19991217
2000,PHO,19,32,36,23,0,0,0,110,POR,27,26,23,26,0,0,0,102,19991217
2000,BOS,22,20,19,33,0,0,0,94,SAS,24,28,24,27,0,0,0,103,19991217
2000,UTA,25,20,30,31,0,0,0,106,ATL,26,24,27,19,0,0,0,96,19991218
2000,ORL,24,14,25,20,0,0,0,83,CHI,20,17,16,21,0,0,0,74,19991218
2000,NJN,30,16,27,25,0,0,0,98,CLE,21,22,9,22,0,0,0,74,19991218
2000,MIN,26,37,20,25,0,0,0,108,DAL,24,32,22,26,0,0,0,104,19991218
2000,SAS,22,16,20,26,0,0,0,84,DEN,11,24,24,27,0,0,0,86,19991218
2000,PHI,25,21,19,26,0,0,0,91,DET,30,32,21,21,0,0,0,104,19991218
2000,BOS,23,16,27,28,0,0,0,94,HOU,19,26,31,24,0,0,0,100,19991218
2000,CHH,22,23,25,36,0,0,0,106,MIA,14,36,17,22,0,0,0,89,19991218
2000,IND,32,20,25,18,0,0,0,95,MIL,25,31,24,29,0,0,0,109,19991218
2000,WAS,19,25,29,22,0,0,0,95,NYK,20,25,20,18,0,0,0,83,19991218
2000,SAC,26,14,38,25,0,0,0,103,PHO,31,36,20,32,0,0,0,119,19991218
2000,VAN,17,29,17,26,0,0,0,89,SEA,23,23,28,38,0,0,0,112,19991218
2000,ATL,24,32,17,15,0,0,0,88,NJN,30,24,19,23,0,0,0,96,19991219
2000,LAL,30,22,21,21,0,0,0,94,TOR,17,17,22,32,0,0,0,88,19991219
2000,LAC,22,17,28,17,0,0,0,84,VAN,22,17,26,20,0,0,0,85,19991219
2000,LAL,27,17,23,32,0,0,0,99,BOS,18,25,26,21,0,0,0,90,19991220
2000,SEA,30,27,14,22,0,0,0,93,CHI,23,30,19,12,0,0,0,84,19991220
2000,MIN,16,25,27,32,0,0,0,100,CLE,30,22,21,21,0,0,0,94,19991220
2000,MIA,27,30,19,16,0,0,0,92,DAL,28,17,24,20,0,0,0,89,19991220
2000,POR,22,24,19,23,0,0,0,88,DEN,21,23,29,24,0,0,0,97,19991220
2000,SAC,27,25,24,23,0,0,0,99,GSW,37,25,32,17,0,0,0,111,19991220
2000,CHH,25,26,23,23,12,0,0,109,NYK,17,29,27,24,15,0,0,112,19991220
2000,UTA,25,30,27,20,0,0,0,102,ORL,25,25,34,20,0,0,0,104,19991220
2000,DET,31,32,23,24,11,0,0,121,PHI,25,29,28,28,12,0,0,122,19991220
2000,MIL,31,22,28,20,0,0,0,101,PHO,29,28,26,25,0,0,0,108,19991220
2000,WAS,26,25,24,22,0,0,0,97,DET,19,24,20,20,0,0,0,83,19991221
2000,POR,27,19,26,17,0,0,0,89,HOU,24,21,23,11,0,0,0,79,19991221
2000,SEA,24,22,24,33,0,0,0,103,IND,26,29,30,28,0,0,0,113,19991221
2000,MIL,23,23,21,28,0,0,0,95,SAC,34,27,26,21,0,0,0,108,19991221
2000,PHO,23,18,25,14,10,0,0,90,SAS,24,24,12,20,11,0,0,91,19991221
2000,NJN,24,21,22,20,0,0,0,87,TOR,43,32,23,18,0,0,0,116,19991221
2000,ATL,14,18,23,26,0,0,0,81,BOS,28,22,29,19,0,0,0,98,19991222
2000,MIN,31,16,36,23,0,0,0,106,CHI,19,22,16,29,0,0,0,86,19991222
2000,ORL,22,27,23,31,0,0,0,103,CLE,27,24,28,18,0,0,0,97,19991222
2000,LAC,30,16,31,26,0,0,0,103,GSW,21,27,22,29,0,0,0,99,19991222
2000,UTA,20,20,19,13,0,0,0,72,MIA,12,22,24,16,0,0,0,74,19991222
2000,TOR,31,14,17,28,0,0,0,90,NYK,23,25,22,21,0,0,0,91,19991222
2000,CLE,32,16,23,19,0,0,0,90,ATL,25,41,18,24,0,0,0,108,19991223
2000,ORL,33,24,27,26,0,0,0,110,CHH,23,32,27,24,0,0,0,106,19991223
2000,WAS,21,29,22,17,0,0,0,89,HOU,25,27,24,29,0,0,0,105,19991223
2000,SAC,29,16,29,17,0,0,0,91,LAC,22,29,27,19,0,0,0,97,19991223
2000,SEA,27,33,18,24,0,0,0,102,MIN,26,26,27,30,0,0,0,109,19991223
2000,PHI,22,21,21,30,0,0,0,94,NJN,31,22,21,25,0,0,0,99,19991223
2000,DAL,26,31,19,35,0,0,0,111,PHO,31,29,20,30,0,0,0,110,19991223
2000,GSW,18,19,27,27,0,0,0,91,POR,25,29,32,25,0,0,0,111,19991223
2000,MIL,26,19,30,19,0,0,0,94,SAS,24,20,24,23,0,0,0,91,19991223
2000,DEN,20,29,21,21,0,0,0,91,VAN,24,22,29,18,0,0,0,93,19991223
2000,NYK,28,22,14,26,0,0,0,90,IND,22,28,23,28,0,0,0,101,19991225
2000,SAS,17,25,25,26,0,0,0,93,LAL,20,30,21,28,0,0,0,99,19991225
2000,TOR,20,26,25,27,0,0,0,98,CLE,16,24,28,27,0,0,0,95,19991226
2000,VAN,23,34,12,17,0,0,0,86,DEN,27,29,29,24,0,0,0,109,19991226
2000,CHH,30,31,18,17,0,0,0,96,DET,22,38,27,27,0,0,0,114,19991226
2000,BOS,18,24,34,24,0,0,0,100,LAC,31,17,20,35,0,0,0,103,19991226
2000,MIA,24,18,23,20,0,0,0,85,MIL,26,31,15,21,0,0,0,93,19991226
2000,CHI,18,16,22,20,0,0,0,76,NJN,32,23,25,23,0,0,0,103,19991226
2000,GSW,24,20,20,24,0,0,0,88,PHO,27,23,31,27,0,0,0,108,19991226
2000,DAL,23,26,29,33,0,0,0,111,SAC,39,31,27,21,0,0,0,118,19991226
2000,PHI,24,26,20,22,0,0,0,92,SEA,21,26,19,20,0,0,0,86,19991226
2000,HOU,21,21,24,26,0,0,0,92,WAS,29,20,31,23,0,0,0,103,19991226
2000,ATL,18,25,33,28,0,0,0,104,CHH,32,26,28,22,0,0,0,108,19991227
2000,IND,34,23,27,19,0,0,0,103,CHI,16,24,29,22,0,0,0,91,19991227
2000,SAS,26,28,22,29,0,0,0,105,GSW,24,16,27,16,0,0,0,83,19991227
2000,DAL,19,29,23,35,0,0,0,106,LAL,31,21,26,30,0,0,0,108,19991227
2000,MIN,29,30,28,20,0,0,0,107,ORL,26,30,23,26,0,0,0,105,19991227
2000,PHO,17,31,20,23,0,0,0,91,UTA,27,19,26,20,0,0,0,92,19991227
2000,PHI,25,25,21,29,0,0,0,100,VAN,20,28,23,22,0,0,0,93,19991227
2000,LAC,20,26,40,19,0,0,0,105,DEN,31,33,29,35,0,0,0,128,19991228
2000,TOR,31,20,19,30,0,0,0,100,HOU,19,31,22,27,0,0,0,99,19991228
2000,MIN,28,21,14,15,0,0,0,78,MIA,22,19,29,19,0,0,0,89,19991228
2000,NYK,22,22,17,22,0,0,0,83,NJN,23,22,25,19,0,0,0,89,19991228
2000,SEA,22,31,16,20,0,0,0,89,POR,27,24,20,23,0,0,0,94,19991228
2000,BOS,20,29,19,33,0,0,0,101,SAC,25,35,28,26,0,0,0,114,19991228
2000,IND,28,12,40,36,0,0,0,116,ATL,27,23,10,29,0,0,0,89,19991229
2000,MIL,31,28,25,21,0,0,0,105,CHH,27,35,28,19,0,0,0,109,19991229
2000,DET,18,24,28,21,0,0,0,91,CHI,19,12,21,25,0,0,0,77,19991229
2000,WAS,31,15,29,19,0,0,0,94,CLE,31,21,24,20,0,0,0,96,19991229
2000,PHI,23,26,27,21,0,0,0,97,GSW,19,28,23,24,0,0,0,94,19991229
2000,PHO,24,28,17,18,0,0,0,87,LAL,26,31,22,24,0,0,0,103,19991229
2000,MIA,26,30,27,26,0,0,0,109,ORL,24,30,25,27,0,0,0,106,19991229
2000,SAC,33,18,29,33,0,0,0,113,SEA,22,25,33,24,0,0,0,104,19991229
2000,VAN,23,18,28,21,0,0,0,90,UTA,20,25,30,26,0,0,0,101,19991229
2000,TOR,32,19,26,32,0,0,0,109,DAL,26,26,22,30,0,0,0,104,19991230
2000,BOS,30,19,27,26,0,0,0,102,DEN,21,23,24,26,0,0,0,94,19991230
2000,ATL,32,24,25,16,8,0,0,105,DET,23,35,20,19,9,0,0,106,19991230
2000,LAC,23,28,26,23,0,0,0,100,HOU,36,27,36,23,0,0,0,122,19991230
2000,CHH,28,19,24,28,0,0,0,99,IND,31,19,37,22,0,0,0,109,19991230
2000,CLE,29,18,23,20,0,0,0,90,MIL,23,22,16,30,0,0,0,91,19991230
2000,CHI,19,18,19,20,0,0,0,76,MIN,32,22,20,20,0,0,0,94,19991230
2000,ORL,28,22,26,16,0,0,0,92,NJN,29,25,25,23,0,0,0,102,19991230
2000,PHI,14,27,25,24,0,0,0,90,POR,35,21,22,30,0,0,0,108,19991230
2000,SAS,19,28,25,26,0,0,0,98,VAN,22,13,28,25,0,0,0,88,19991230
2000,NYK,27,15,24,23,0,0,0,89,WAS,25,18,21,22,0,0,0,86,19991230
2000,ORL,24,32,21,19,7,0,0,103,MIA,18,31,15,32,15,0,0,111,20000102
2000,CLE,34,24,20,20,0,0,0,98,BOS,28,30,29,18,0,0,0,105,20000103
2000,POR,24,23,22,19,0,0,0,88,CHI,12,16,13,22,0,0,0,63,20000103
2000,DET,34,23,34,27,0,0,0,118,ORL,23,24,27,32,0,0,0,106,20000103
2000,MIL,29,29,31,26,5,0,0,120,PHI,27,25,31,32,9,0,0,124,20000103
2000,DEN,16,31,30,12,0,0,0,89,UTA,27,29,26,27,0,0,0,109,20000103
2000,GSW,27,24,20,16,0,0,0,87,WAS,28,28,25,18,0,0,0,99,20000103
2000,SAC,31,24,23,33,0,0,0,111,CLE,39,22,17,29,0,0,0,107,20000104
2000,DAL,31,23,20,22,0,0,0,96,DEN,28,17,31,22,0,0,0,98,20000104
2000,SEA,34,20,28,21,0,0,0,103,HOU,31,22,23,20,0,0,0,96,20000104
2000,NJN,28,17,32,34,0,0,0,111,IND,30,33,31,22,0,0,0,116,20000104
2000,LAL,24,35,37,26,0,0,0,122,LAC,29,32,18,19,0,0,0,98,20000104
2000,VAN,23,18,34,16,0,0,0,91,MIA,31,23,15,18,0,0,0,87,20000104
2000,ATL,32,26,29,26,0,0,0,113,MIL,22,29,37,28,0,0,0,116,20000104
2000,SAS,21,29,24,14,0,0,0,88,MIN,24,18,33,16,0,0,0,91,20000104
2000,BOS,25,25,21,17,0,0,0,88,NYK,33,16,23,24,0,0,0,96,20000104
2000,CHH,23,22,17,18,0,0,0,80,PHO,26,22,25,13,0,0,0,86,20000104
2000,POR,30,23,28,33,0,0,0,114,TOR,26,26,16,22,0,0,0,90,20000104
2000,DET,26,31,30,33,0,0,0,120,ATL,27,32,28,21,0,0,0,108,20000105
2000,WAS,18,18,16,14,0,0,0,66,CHI,29,21,16,11,0,0,0,77,20000105
2000,LAC,31,21,21,28,0,0,0,101,LAL,29,23,27,39,0,0,0,118,20000105
2000,VAN,29,16,28,23,0,0,0,96,ORL,27,28,33,28,0,0,0,116,20000105
2000,GSW,23,26,25,18,0,0,0,92,PHI,29,33,23,28,0,0,0,113,20000105
2000,SEA,31,20,22,26,0,0,0,99,SAS,23,21,27,25,0,0,0,96,20000105
2000,CHH,22,25,25,24,0,0,0,96,UTA,33,27,29,29,0,0,0,118,20000105
2000,GSW,25,15,17,18,0,0,0,75,CLE,28,18,24,20,0,0,0,90,20000106
2000,UTA,21,24,26,34,0,0,0,105,DAL,18,22,27,25,0,0,0,92,20000106
2000,IND,23,25,28,26,0,0,0,102,DEN,25,20,29,13,0,0,0,87,20000106
2000,MIL,31,16,28,20,0,0,0,95,DET,26,24,18,33,0,0,0,101,20000106
2000,HOU,24,19,24,32,0,0,0,99,MIA,30,24,35,22,0,0,0,111,20000106
2000,POR,27,22,26,21,0,0,0,96,MIN,20,27,23,28,0,0,0,98,20000106
2000,SAC,16,25,34,14,0,0,0,89,TOR,30,25,21,25,0,0,0,101,20000106
2000,TOR,13,27,26,31,0,0,0,97,ATL,27,24,22,32,0,0,0,105,20000107
2000,SAC,31,21,21,20,0,0,0,93,BOS,29,30,18,24,0,0,0,101,20000107
2000,CHH,27,20,19,17,0,0,0,83,LAL,18,26,16,27,0,0,0,87,20000107
2000,VAN,28,25,25,23,0,0,0,101,NJN,27,18,25,21,0,0,0,91,20000107
2000,NYK,23,18,34,19,0,0,0,94,ORL,22,18,24,22,0,0,0,86,20000107
2000,SAS,24,28,30,20,0,0,0,102,PHO,21,25,16,21,0,0,0,83,20000107
2000,CHI,24,25,28,33,0,0,0,110,WAS,30,28,15,30,0,0,0,103,20000107
2000,BOS,15,19,23,22,0,0,0,79,CHI,19,25,23,29,0,0,0,96,20000108
2000,ATL,28,21,25,11,0,0,0,85,DAL,18,28,22,27,0,0,0,95,20000108
2000,CHH,30,18,28,16,0,0,0,92,DEN,27,21,23,26,0,0,0,97,20000108
2000,MIN,28,27,23,32,0,0,0,110,DET,25,26,25,29,0,0,0,105,20000108
2000,UTA,27,30,25,21,0,0,0,103,HOU,22,20,24,21,0,0,0,87,20000108
2000,IND,20,24,23,27,0,0,0,94,LAC,27,31,21,28,0,0,0,107,20000108
2000,NJN,23,20,31,16,0,0,0,90,MIA,24,20,21,24,0,0,0,89,20000108
2000,WAS,27,33,21,24,13,11,0,129,MIL,35,23,21,26,13,12,0,130,20000108
2000,CLE,23,21,23,22,0,0,0,89,NYK,17,23,25,21,0,0,0,86,20000108
2000,PHO,20,27,21,23,0,0,0,91,POR,20,15,30,31,0,0,0,96,20000108
2000,ORL,16,26,19,31,0,0,0,92,SAS,41,34,29,23,0,0,0,127,20000108
2000,LAL,28,21,34,27,0,0,0,110,SEA,31,35,12,22,0,0,0,100,20000108
2000,SEA,19,33,20,19,9,0,0,100,GSW,26,27,18,20,4,0,0,95,20000109
2000,MIN,39,29,31,24,0,0,0,123,PHI,19,31,25,37,0,0,0,112,20000109
2000,IND,31,23,23,36,0,0,0,113,SAC,36,29,25,26,0,0,0,116,20000109
2000,VAN,25,30,22,30,0,0,0,107,TOR,26,18,27,26,0,0,0,97,20000109
2000,VAN,23,29,31,29,0,0,0,112,BOS,30,29,23,21,0,0,0,103,20000110
2000,LAC,18,29,38,21,0,0,0,106,CLE,27,22,28,34,0,0,0,111,20000110
2000,DEN,18,29,29,19,0,0,0,95,LAL,43,29,35,23,0,0,0,130,20000110
2000,CHH,18,29,19,21,0,0,0,87,MIL,31,38,31,37,0,0,0,137,20000110
2000,NJN,25,24,31,20,0,0,0,100,ORL,30,25,15,24,0,0,0,94,20000110
2000,DAL,22,23,22,27,0,0,0,94,POR,25,21,32,29,0,0,0,107,20000110
2000,UTA,23,18,27,18,0,0,0,86,SAS,21,20,18,34,0,0,0,93,20000110
2000,DAL,34,19,28,28,0,0,0,109,GSW,16,32,27,27,0,0,0,102,20000111
2000,MIA,27,30,28,31,0,0,0,116,MIN,23,24,26,33,0,0,0,106,20000111
2000,CHI,17,21,17,33,0,0,0,88,NYK,24,28,28,15,0,0,0,95,20000111
2000,HOU,19,22,28,24,0,0,0,93,SAC,27,21,33,29,0,0,0,110,20000111
2000,PHO,25,20,17,26,0,0,0,88,SEA,19,32,22,28,0,0,0,101,20000111
2000,TOR,10,23,29,27,0,0,0,89,WAS,20,36,29,32,0,0,0,117,20000111
2000,LAC,23,19,21,25,0,0,0,88,BOS,18,23,25,29,0,0,0,95,20000112
2000,SEA,29,21,28,25,0,0,0,103,DEN,23,32,21,17,0,0,0,93,20000112
2000,NYK,33,21,19,35,0,0,0,108,DET,29,23,33,29,0,0,0,114,20000112
2000,WAS,27,25,21,29,0,0,0,102,IND,27,28,25,37,0,0,0,117,20000112
2000,LAL,26,30,21,26,0,0,0,103,MIL,26,22,16,30,0,0,0,94,20000112
2000,CLE,25,19,21,10,0,0,0,75,POR,21,30,22,22,0,0,0,95,20000112
2000,ORL,31,20,23,28,0,0,0,102,TOR,24,30,26,28,0,0,0,108,20000112
2000,PHO,27,28,20,20,0,0,0,95,VAN,27,23,21,21,0,0,0,92,20000112
2000,HOU,23,30,27,28,0,0,0,108,GSW,24,29,22,25,0,0,0,100,20000113
2000,BOS,18,24,18,25,0,0,0,85,MIN,29,22,32,20,0,0,0,103,20000113
2000,LAC,26,24,26,29,0,0,0,105,NJN,27,29,29,25,0,0,0,110,20000113
2000,SAS,30,31,23,19,0,0,0,103,SAC,26,28,27,26,0,0,0,107,20000113
2000,MIA,18,24,23,18,0,0,0,83,UTA,26,19,29,19,0,0,0,93,20000113
2000,ATL,20,19,26,24,0,0,0,89,CHI,17,27,13,26,0,0,0,83,20000114
2000,MIA,20,27,15,30,0,0,0,92,DEN,32,21,16,18,0,0,0,87,20000114
2000,WAS,22,27,22,27,0,0,0,98,DET,33,20,28,24,0,0,0,105,20000114
2000,LAL,30,28,19,25,0,0,0,102,IND,33,24,18,36,0,0,0,111,20000114
2000,ORL,28,31,18,23,0,0,0,100,PHI,27,19,22,34,0,0,0,102,20000114
2000,POR,14,29,29,33,0,0,0,105,PHO,27,25,18,13,0,0,0,83,20000114
2000,SAS,15,27,27,16,0,0,0,85,SEA,32,17,24,18,0,0,0,91,20000114
2000,MIL,30,29,22,29,0,0,0,110,TOR,38,20,24,33,0,0,0,115,20000114
2000,CLE,26,20,21,15,0,0,0,82,VAN,20,22,16,22,0,0,0,80,20000114
2000,PHI,26,26,25,24,0,0,0,101,ATL,27,26,14,31,0,0,0,98,20000115
2000,HOU,37,18,10,28,0,0,0,93,CHI,22,19,22,27,0,0,0,90,20000115
2000,POR,17,26,28,34,0,0,0,105,DAL,26,35,22,30,0,0,0,113,20000115
2000,SAC,29,34,27,24,0,0,0,114,GSW,28,30,26,15,0,0,0,99,20000115
2000,TOR,18,25,26,28,0,0,0,97,MIL,42,19,27,30,0,0,0,118,20000115
2000,LAL,30,27,23,24,0,0,0,104,MIN,20,29,31,11,0,0,0,91,20000115
2000,BOS,24,21,25,29,0,0,0,99,NJN,29,18,23,26,0,0,0,96,20000115
2000,CHH,13,24,24,18,0,0,0,79,NYK,28,24,11,28,0,0,0,91,20000115
2000,IND,25,27,17,27,0,0,0,96,ORL,22,24,29,14,0,0,0,89,20000115
2000,LAC,28,16,20,11,0,0,0,75,UTA,28,28,26,30,0,0,0,112,20000115
2000,DET,26,25,26,35,0,0,0,112,WAS,31,30,22,24,0,0,0,107,20000115
2000,DEN,19,36,31,14,0,0,0,100,PHO,34,27,30,22,0,0,0,113,20000116
2000,CLE,26,27,27,22,0,0,0,102,SAC,37,32,18,26,0,0,0,113,20000116
2000,MIA,25,21,19,29,0,0,0,94,VAN,31,14,20,18,0,0,0,83,20000116
2000,MIL,31,21,29,26,0,0,0,107,ATL,24,30,19,28,0,0,0,101,20000117
2000,TOR,30,20,20,24,0,0,0,94,CHH,28,20,40,27,0,0,0,115,20000117
2000,HOU,35,25,30,31,0,0,0,121,DAL,22,20,40,29,0,0,0,111,20000117
2000,ORL,30,21,25,24,0,0,0,100,GSW,26,26,23,38,0,0,0,113,20000117
2000,SAS,27,31,23,18,0,0,0,99,LAC,33,19,23,18,0,0,0,93,20000117
2000,SEA,28,18,20,16,0,0,0,82,LAL,25,20,17,19,0,0,0,81,20000117
2000,IND,28,20,29,23,0,0,0,100,MIN,29,16,22,34,0,0,0,101,20000117
2000,DET,24,19,25,26,0,0,0,94,NYK,19,32,28,26,0,0,0,105,20000117
2000,NJN,29,19,28,20,0,0,0,96,PHI,31,26,25,19,0,0,0,101,20000117
2000,BOS,23,24,31,27,0,0,0,105,WAS,28,23,23,27,0,0,0,101,20000117
2000,POR,22,25,24,18,0,0,0,89,HOU,22,21,30,17,0,0,0,90,20000118
2000,CHI,12,23,15,30,12,0,0,92,MIA,20,18,22,20,5,0,0,85,20000118
2000,LAC,22,25,25,26,0,0,0,98,SAC,25,32,30,17,0,0,0,104,20000118
2000,CLE,15,25,27,13,0,0,0,80,SEA,29,17,26,27,0,0,0,99,20000118
2000,TOR,26,27,22,15,0,0,0,90,BOS,26,23,13,32,0,0,0,94,20000119
2000,CHH,29,24,19,24,0,0,0,96,CHI,15,28,16,27,0,0,0,86,20000119
2000,MIL,27,27,16,14,0,0,0,84,IND,32,29,17,28,0,0,0,106,20000119
2000,CLE,24,26,23,13,0,0,0,86,LAL,21,21,25,28,0,0,0,95,20000119
2000,NJN,24,14,24,27,0,0,0,89,NYK,20,23,27,20,0,0,0,90,20000119
2000,ATL,27,22,12,28,0,0,0,89,PHI,30,28,29,20,0,0,0,107,20000119
2000,POR,26,28,23,28,0,0,0,105,SAS,21,23,24,27,0,0,0,95,20000119
2000,MIN,31,17,18,25,0,0,0,91,UTA,19,26,18,25,0,0,0,88,20000119
2000,DAL,23,25,34,22,0,0,0,104,WAS,17,30,18,21,0,0,0,86,20000119
2000,PHI,31,18,19,32,0,0,0,100,CHH,24,23,40,22,0,0,0,109,20000120
2000,DEN,33,24,32,26,0,0,0,115,HOU,35,23,32,32,0,0,0,122,20000120
2000,SEA,29,24,24,27,0,0,0,104,MIL,19,24,28,25,0,0,0,96,20000120
2000,DET,26,26,37,31,0,0,0,120,NJN,35,31,27,29,0,0,0,122,20000120
2000,ORL,32,27,30,14,0,0,0,103,SAC,33,28,23,27,0,0,0,111,20000120
2000,UTA,25,12,34,23,0,0,0,94,VAN,20,19,25,25,0,0,0,89,20000120
2000,SEA,18,23,14,31,0,0,0,86,BOS,28,33,25,25,0,0,0,111,20000121
2000,PHO,27,26,27,21,0,0,0,101,DEN,21,36,18,24,0,0,0,99,20000121
2000,CLE,26,33,22,22,0,0,0,103,GSW,26,30,35,24,0,0,0,115,20000121
2000,MIN,26,23,20,26,0,0,0,95,LAC,24,30,18,17,0,0,0,89,20000121
2000,ATL,20,22,16,21,0,0,0,79,MIA,26,13,28,34,0,0,0,101,20000121
2000,IND,27,34,32,20,0,0,0,113,WAS,33,23,31,36,0,0,0,123,20000121
2000,WAS,29,22,23,19,0,0,0,93,ATL,32,26,30,23,0,0,0,111,20000122
2000,BOS,19,24,28,25,0,0,0,96,CHH,28,30,25,27,0,0,0,110,20000122
2000,DET,25,22,25,20,0,0,0,92,CHI,27,15,25,31,0,0,0,98,20000122
2000,POR,30,17,26,22,0,0,0,95,LAL,30,27,21,13,0,0,0,91,20000122
2000,DAL,23,29,23,20,0,0,0,95,NJN,19,31,24,24,0,0,0,98,20000122
2000,IND,27,23,19,28,0,0,0,97,PHI,23,29,23,28,0,0,0,103,20000122
2000,CLE,15,17,30,26,0,0,0,88,PHO,21,24,28,28,0,0,0,101,20000122
2000,UTA,30,27,21,26,0,0,0,104,SAC,19,30,29,23,0,0,0,101,20000122
2000,NYK,26,22,11,24,0,0,0,83,SAS,25,27,25,19,0,0,0,96,20000122
2000,ORL,20,28,23,14,0,0,0,85,VAN,19,23,18,22,0,0,0,82,20000122
2000,DAL,25,26,19,29,0,0,0,99,DET,19,30,27,15,0,0,0,91,20000123
2000,MIN,31,25,24,19,0,0,0,99,GSW,19,26,14,22,0,0,0,81,20000123
2000,MIA,22,18,21,27,0,0,0,88,HOU,16,30,32,23,0,0,0,101,20000123
2000,ORL,23,27,29,23,0,0,0,102,LAC,22,27,20,20,0,0,0,89,20000123
2000,SEA,18,25,18,16,0,0,0,77,TOR,24,32,14,24,0,0,0,94,20000123
2000,IND,27,24,14,17,0,0,0,82,CHI,17,20,29,17,0,0,0,83,20000124
2000,VAN,23,25,28,22,0,0,0,98,DEN,27,23,36,24,0,0,0,110,20000124
2000,SEA,28,23,28,27,0,0,0,106,NYK,28,28,22,34,0,0,0,112,20000124
2000,NJN,22,28,18,19,0,0,0,87,POR,26,17,28,30,0,0,0,101,20000124
2000,LAL,26,17,18,20,10,10,0,101,UTA,17,27,22,15,10,14,0,105,20000124
2000,CHI,19,27,18,25,0,0,0,89,ATL,18,19,27,32,0,0,0,96,20000125
2000,SAC,36,26,21,27,0,0,0,110,CHH,32,27,18,22,0,0,0,99,20000125
2000,DET,21,18,34,23,11,0,0,107,CLE,26,27,15,28,20,0,0,116,20000125
2000,GSW,20,28,24,31,0,0,0,103,DAL,31,28,30,28,0,0,0,117,20000125
2000,MIN,16,27,27,22,0,0,0,92,HOU,18,18,22,26,0,0,0,84,20000125
2000,PHO,22,20,18,27,0,0,0,87,IND,19,28,25,21,0,0,0,93,20000125
2000,BOS,20,19,27,23,0,0,0,89,MIA,31,28,31,25,0,0,0,115,20000125
2000,LAC,27,23,17,15,0,0,0,82,SAS,21,33,23,28,0,0,0,105,20000125
2000,SAC,28,24,25,27,0,0,0,104,MIL,28,35,28,21,0,0,0,112,20000126
2000,BOS,20,26,17,26,0,0,0,89,ORL,28,18,35,30,0,0,0,111,20000126
2000,PHO,22,27,21,23,0,0,0,93,PHI,17,26,20,24,0,0,0,87,20000126
2000,NJN,31,21,14,26,0,0,0,92,SEA,23,20,25,27,0,0,0,95,20000126
